date,county,own,utility,zip
2011.09,Contra Costa County,5,ZEV,94804
2011.09,Alameda County,5,ZEV,94610
2011.09,Alameda County,5,ZEV,94610
2011.09,Alameda County,5,ZEV,94607
2011.09,Alameda County,5,ZEV,94539
2011.09,Yolo County,5,ZEV,95616
2011.09,Riverside County,5,ZEV,92270
2011.09,Los Angeles County,5,ZEV,91108
2011.09,Los Angeles County,5,ZEV,91106
2011.09,Los Angeles County,5,ZEV,91364
2011.09,Los Angeles County,5,ZEV,90039
2011.09,Orange County,5,ZEV,92804
2011.09,Madera County,5,ZEV,93637
2011.09,San Diego County,5,ZEV,92008
2011.09,San Diego County,5,ZEV,91910
2011.09,Santa Clara County,5,ZEV,95138
2011.09,Santa Clara County,5,ZEV,95118
2011.09,Santa Clara County,5,ZEV,95035
2011.09,San Mateo County,5,ZEV,94404
2011.09,San Mateo County,5,ZEV,94028
2011.09,Marin County,5,ZEV,94941
2011.09,Marin County,5,ZEV,94904
2011.09,Marin County,5,ZEV,94903
2011.09,Alameda County,5,ZEV,94611
2011.09,Los Angeles County,5,ZEV,93551
2011.09,Ventura County,5,ZEV,91362
2011.09,Orange County,5,ZEV,92657
2011.09,Riverside County,5,ZEV,92507
2011.09,Santa Cruz County,5,ZEV,95076
2011.09,Santa Clara County,5,ZEV,95123
2011.09,Santa Clara County,5,ZEV,95118
2011.09,San Francisco County,5,ZEV,94109
2011.09,Contra Costa County,5,ZEV,94572
2011.09,Contra Costa County,5,ZEV,94563
2011.09,Alameda County,5,ZEV,94705
2011.09,Ventura County,5,ZEV,91362
2011.09,Orange County,5,ZEV,92708
2011.09,Orange County,5,ZEV,90740
2011.09,Los Angeles County,5,ZEV,90266
2011.09,Los Angeles County,5,ZEV,90230
2011.09,Los Angeles County,5,ZEV,91106
2011.09,Los Angeles County,5,ZEV,91304
2011.09,Los Angeles County,5,ZEV,90039
2011.09,San Diego County,5,ZEV,91942
2011.09,Santa Cruz County,5,ZEV,95033
2011.09,Santa Clara County,5,ZEV,95129
2011.09,Santa Clara County,5,ZEV,95124
2011.09,Santa Clara County,5,ZEV,95014
2011.09,San Mateo County,5,ZEV,94070
2011.09,San Mateo County,5,ZEV,94065
2011.09,San Mateo County,5,ZEV,94027
2011.09,San Mateo County,5,ZEV,94025
2011.09,San Francisco County,5,ZEV,94110
2011.09,San Bernardino County,1,ZEV,91762
2011.09,Ventura County,5,ZEV,93023
2011.09,Orange County,5,ZEV,92626
2011.09,Los Angeles County,5,ZEV,90275
2011.09,Los Angeles County,5,ZEV,91105
2011.09,San Diego County,5,ZEV,92103
2011.09,San Diego County,5,ZEV,92057
2011.09,Santa Clara County,5,ZEV,95118
2011.09,San Mateo County,5,ZEV,94080
2011.09,San Francisco County,5,ZEV,94114
2011.09,Alameda County,5,ZEV,94610
2011.09,Alameda County,5,ZEV,94605
2011.09,Alameda County,5,ZEV,94550
2011.09,Yolo County,5,ZEV,95691
2011.09,Ventura County,5,ZEV,93010
2011.09,Orange County,5,ZEV,92705
2011.09,Stanislaus County,5,ZEV,95367
2011.09,San Diego County,5,ZEV,92128
2011.09,Placer County,5,ZEV,95678
2011.09,Sonoma County,5,ZEV,94952
2011.09,Santa Clara County,5,ZEV,95130
2011.09,San Mateo County,5,ZEV,94025
2011.09,Contra Costa County,5,ZEV,94596
2011.09,Los Angeles County,5,ZEV,90808
2011.09,Los Angeles County,5,ZEV,90266
2011.09,Santa Clara County,5,ZEV,95136
2011.09,Santa Clara County,5,ZEV,95135
2011.09,Santa Clara County,5,ZEV,94043
2011.09,San Mateo County,5,ZEV,94404
2011.09,San Mateo County,5,ZEV,94010
2011.09,San Mateo County,5,ZEV,94002
2011.09,San Francisco County,5,ZEV,94110
2011.09,Contra Costa County,5,ZEV,94523
2011.09,Los Angeles County,5,ZEM,91605
2011.09,San Bernardino County,5,ZEV,91786
2011.09,Los Angeles County,5,ZEV,91214
2011.09,Los Angeles County,5,ZEV,90404
2011.09,Los Angeles County,5,ZEV,90731
2011.09,Santa Barbara County,5,ZEV,93105
2011.09,San Diego County,5,ZEV,92065
2011.09,San Diego County,5,ZEV,92058
2011.09,San Diego County,5,ZEV,91941
2011.09,Solano County,5,ZEV,94534
2011.09,Santa Clara County,5,ZEV,95126
2011.09,Santa Clara County,5,ZEV,95123
2011.09,Santa Clara County,5,ZEV,95120
2011.09,Santa Clara County,5,ZEV,95014
2011.09,San Mateo County,5,ZEV,94062
2011.09,San Mateo County,5,ZEV,94027
2011.09,San Francisco County,5,ZEV,94114
2011.09,Marin County,5,ZEV,94947
2011.09,Contra Costa County,5,ZEV,94582
2011.09,Los Angeles County,5,ZEV,90807
2011.09,Orange County,5,ZEV,92808
2011.09,Santa Barbara County,5,ZEV,93110
2011.09,Santa Cruz County,5,ZEV,95033
2011.09,Monterey County,5,ZEV,93907
2011.09,Santa Clara County,5,ZEV,94087
2011.09,Santa Clara County,5,ZEV,94040
2011.09,Contra Costa County,5,ZEV,94582
2011.09,Santa Clara County,1,ZEV,95054
2011.09,San Diego County,5,ZEM,92110
2011.09,Ventura County,5,ZEV,91362
2011.09,Orange County,5,ZEV,92705
2011.09,Los Angeles County,5,ZEV,91355
2011.09,Los Angeles County,5,ZEV,90290
2011.09,San Diego County,5,ZEV,92131
2011.09,San Mateo County,5,ZEV,94403
2011.09,Los Angeles County,5,ZEV,91326
2011.09,Los Angeles County,5,ZEV,90035
2011.09,Los Angeles County,5,ZEV,90019
2011.09,San Mateo County,5,ZEV,94402
2011.09,San Francisco County,5,ZEV,94122
2011.09,Napa County,1,ZEV,94574
2011.09,San Mateo County,5,ZEM,94403
2011.09,Orange County,5,ZEV,92867
2011.09,Santa Clara County,5,ZEV,95051
2011.09,Santa Clara County,5,ZEV,95120
2011.09,Alameda County,5,ZEV,94707
2011.09,Los Angeles County,1,ZEV,90807
2011.09,Los Angeles County,5,ZEV,91106
2011.09,Imperial County,5,ZEV,92283
2011.09,Imperial County,5,ZEV,92283
2011.09,Santa Clara County,5,ZEV,95129
2011.09,Santa Clara County,5,ZEV,95118
2011.09,Santa Clara County,5,ZEV,94086
2011.09,Alameda County,5,ZEV,94555
2011.09,Orange County,5,ZEV,92649
2011.09,Los Angeles County,5,ZEV,90807
2011.09,Los Angeles County,5,ZEV,91401
2011.09,Los Angeles County,5,ZEV,90069
2011.09,Los Angeles County,5,ZEV,90064
2011.09,San Diego County,5,ZEV,91935
2011.09,Marin County,5,ZEV,94945
2011.09,Alameda County,5,ZEV,94705
2011.09,Orange County,5,ZEV,92705
2011.09,Orange County,5,ZEV,92630
2011.09,Orange County,5,ZEV,92604
2011.09,Los Angeles County,5,ZEV,90808
2011.09,San Diego County,5,ZEV,92104
2011.09,Monterey County,5,ZEV,93933
2011.09,Santa Clara County,5,ZEV,95120
2011.09,Santa Clara County,5,ZEV,94085
2011.09,San Mateo County,5,ZEV,94028
2011.09,Marin County,5,ZEV,94925
2011.09,Alameda County,5,ZEV,94588
2011.09,Riverside County,5,ZEV,92882
2011.09,Orange County,5,ZEV,92867
2011.09,Orange County,5,ZEV,92648
2011.09,Los Angeles County,5,ZEV,90803
2011.09,Los Angeles County,5,ZEV,90601
2011.09,Los Angeles County,5,ZEV,90230
2011.09,Orange County,5,ZEV,92807
2011.09,San Diego County,5,ZEV,92130
2011.09,San Diego County,5,ZEV,91902
2011.09,Santa Clara County,5,ZEV,95123
2011.09,Santa Clara County,5,ZEV,94024
2011.09,Marin County,5,ZEV,94949
2011.09,Contra Costa County,5,ZEV,94526
2011.09,Alameda County,5,ZEV,94588
2011.09,Riverside County,5,ZEV,92509
2011.09,Los Angeles County,5,ZEV,90601
2011.09,Los Angeles County,5,ZEV,90212
2011.09,Los Angeles County,5,ZEV,91206
2011.09,San Luis Obispo County,5,ZEV,93401
2011.09,San Diego County,5,ZEV,92129
2011.09,San Diego County,5,ZEV,92123
2011.09,San Diego County,5,ZEV,92064
2011.09,Santa Clara County,5,ZEV,95030
2011.09,Santa Clara County,5,ZEV,95008
2011.09,San Mateo County,5,ZEV,94025
2011.09,Ventura County,5,ZEV,93063
2011.09,Los Angeles County,5,ZEV,90274
2011.09,Los Angeles County,5,ZEV,90046
2011.09,Santa Clara County,5,ZEV,95126
2011.09,Santa Clara County,5,ZEV,95117
2011.09,San Francisco County,5,ZEV,94116
2011.09,Santa Clara County,5,ZEV,94306
2011.09,Orange County,5,ZEV,90680
2011.09,Orange County,5,ZEV,90630
2011.09,Los Angeles County,5,ZEV,90277
2011.09,Placer County,5,ZEV,95661
2011.09,Sonoma County,5,ZEV,95472
2011.09,Orange County,1,ZEV,92660
2011.10,Ventura County,5,ZEV,91320
2011.10,Orange County,5,ZEV,90740
2011.10,Los Angeles County,5,ZEV,90275
2011.10,Los Angeles County,5,ZEV,91316
2011.10,Los Angeles County,5,ZEV,90077
2011.10,Los Angeles County,5,ZEV,90036
2011.10,Los Angeles County,5,ZEV,91505
2011.10,Sacramento County,5,ZEV,95864
2011.10,Santa Clara County,5,ZEV,95123
2011.10,Contra Costa County,5,ZEV,94553
2011.10,Alameda County,5,ZEV,94577
2011.10,Alameda County,5,ZEV,94550
2011.10,Orange County,5,ZEV,90630
2011.10,Los Angeles County,5,ZEV,90278
2011.10,Los Angeles County,5,ZEV,90266
2011.10,Los Angeles County,5,ZEV,90024
2011.10,Santa Barbara County,5,ZEV,93111
2011.10,San Diego County,5,ZEV,92029
2011.10,El Dorado County,5,ZEV,95762
2011.10,Solano County,5,ZEV,94510
2011.10,Santa Clara County,5,ZEV,95136
2011.10,Santa Clara County,5,ZEV,94043
2011.10,Alameda County,5,ZEV,94602
2011.10,Santa Clara County,5,ZEV,94306
2011.10,Ventura County,5,ZEV,93001
2011.10,Orange County,5,ZEV,92831
2011.10,Orange County,5,ZEV,92603
2011.10,Los Angeles County,5,ZEV,90405
2011.10,Orange County,5,ZEV,92672
2011.10,Santa Barbara County,5,ZEV,93105
2011.10,Madera County,5,ZEV,93614
2011.10,San Diego County,5,ZEV,92119
2011.10,San Diego County,5,ZEV,92024
2011.10,Santa Clara County,5,ZEV,95138
2011.10,Santa Clara County,5,ZEV,95124
2011.10,Santa Clara County,5,ZEV,95032
2011.10,San Mateo County,5,ZEV,94062
2011.10,San Francisco County,5,ZEV,94122
2011.10,Marin County,5,ZEV,94903
2011.10,Contra Costa County,5,ZEV,94563
2011.10,Alameda County,5,ZEV,94708
2011.10,Alameda County,5,ZEV,94704
2011.10,Los Angeles County,5,ZEV,90403
2011.10,Los Angeles County,5,ZEV,91405
2011.10,Los Angeles County,5,ZEV,91316
2011.10,San Diego County,5,ZEV,92078
2011.10,San Diego County,5,ZEV,92009
2011.10,San Mateo County,5,ZEV,94070
2011.10,Alameda County,5,ZEV,94611
2011.10,Alameda County,5,ZEV,94610
2011.10,Los Angeles County,1,ZEV,90746
2011.10,Los Angeles County,1,ZEV,90746
2011.10,Los Angeles County,1,ZEV,90746
2011.10,Los Angeles County,1,ZEV,90746
2011.10,Los Angeles County,1,ZEV,90746
2011.10,Los Angeles County,1,ZEV,90746
2011.10,Los Angeles County,1,ZEV,90746
2011.10,Los Angeles County,1,ZEV,90746
2011.10,Los Angeles County,1,ZEV,90746
2011.10,Los Angeles County,1,ZEV,90746
2011.10,Los Angeles County,1,ZEV,90746
2011.10,Los Angeles County,1,ZEV,90746
2011.10,Los Angeles County,1,ZEV,90746
2011.10,Los Angeles County,1,ZEV,90746
2011.10,Riverside County,5,ZEV,92584
2011.10,Los Angeles County,5,ZEV,90277
2011.10,Los Angeles County,5,ZEV,90041
2011.10,Butte County,5,ZEV,95928
2011.10,Yolo County,5,ZEV,95691
2011.10,Orange County,5,ZEV,92647
2011.10,Los Angeles County,5,ZEV,90272
2011.10,Los Angeles County,5,ZEV,90066
2011.10,Santa Clara County,5,ZEV,95118
2011.10,Napa County,5,ZEV,94558
2011.10,Marin County,5,ZEV,94941
2011.10,Alameda County,5,ZEV,94705
2011.10,Napa County,1,ZEV,94558
2011.10,Shasta County,5,ZEV,96002
2011.10,San Diego County,5,ZEV,92069
2011.10,San Diego County,5,ZEV,92019
2011.10,San Diego County,5,ZEV,91913
2011.10,San Mateo County,5,ZEV,94070
2011.10,Alameda County,5,ZEV,94619
2011.10,San Diego County,5,ZEV,92083
2011.10,San Diego County,5,ZEV,92040
2011.10,Santa Clara County,5,ZEV,95136
2011.10,Santa Clara County,5,ZEV,94043
2011.10,San Mateo County,5,ZEV,94404
2011.10,Contra Costa County,5,ZEV,94801
2011.10,Humboldt County,5,ZEM,95521
2011.10,Los Angeles County,5,ZEV,91016
2011.10,Los Angeles County,5,ZEV,91007
2011.10,Los Angeles County,5,ZEV,91006
2011.10,Los Angeles County,5,ZEV,90808
2011.10,Los Angeles County,5,ZEV,90808
2011.10,Placer County,5,ZEV,95746
2011.10,Santa Clara County,5,ZEV,95120
2011.10,Santa Clara County,5,ZEV,95120
2011.10,Santa Clara County,5,ZEV,95070
2011.10,Contra Costa County,5,ZEV,94598
2011.10,Alameda County,5,ZEV,94568
2011.10,Alameda County,5,ZEV,94539
2011.10,Los Angeles County,5,ZEV,90049
2011.10,San Luis Obispo County,5,ZEV,93422
2011.10,Fresno County,5,ZEV,93711
2011.10,San Diego County,5,ZEV,92130
2011.10,San Diego County,5,ZEV,92115
2011.10,San Diego County,5,ZEV,92104
2011.10,Sacramento County,5,ZEV,95742
2011.10,Sonoma County,5,ZEV,94923
2011.10,Santa Clara County,5,ZEV,94024
2011.10,San Francisco County,5,ZEV,94123
2011.10,San Francisco County,5,ZEV,94111
2011.10,Orange County,5,ZEV,92656
2011.10,Los Angeles County,5,ZEV,90808
2011.10,Santa Barbara County,5,ZEV,93108
2011.10,San Diego County,5,ZEV,92029
2011.10,Sacramento County,5,ZEV,95818
2011.10,San Mateo County,5,ZEV,94061
2011.10,Alameda County,5,ZEV,94611
2011.10,Ventura County,5,ZEV,93003
2011.10,Los Angeles County,5,ZEV,90275
2011.10,Los Angeles County,5,ZEV,90254
2011.10,Los Angeles County,5,ZEV,90045
2011.10,Los Angeles County,5,ZEV,90004
2011.10,San Diego County,5,ZEV,92067
2011.10,El Dorado County,5,ZEV,95762
2011.10,San Mateo County,5,ZEV,94080
2011.10,San Mateo County,5,ZEV,94062
2011.10,Contra Costa County,5,ZEV,94803
2011.10,Contra Costa County,5,ZEV,94563
2011.10,Santa Clara County,5,ZEV,94301
2011.10,Riverside County,5,ZEV,92882
2011.10,Los Angeles County,5,ZEV,90067
2011.10,San Joaquin County,5,ZEV,95207
2011.10,San Diego County,5,ZEV,92116
2011.10,Santa Cruz County,5,ZEV,95060
2011.10,Santa Clara County,5,ZEV,95051
2011.10,Santa Clara County,5,ZEV,95120
2011.10,San Francisco County,5,ZEV,94118
2011.10,Contra Costa County,5,ZEV,94582
2011.10,Alameda County,5,ZEV,94611
2011.10,Santa Clara County,5,ZEV,94303
2011.10,Los Angeles County,5,ZEV,91342
2011.10,Los Angeles County,5,ZEV,90064
2011.10,Santa Cruz County,5,ZEV,95033
2011.10,Santa Clara County,5,ZEV,95037
2011.10,Marin County,5,ZEV,94970
2011.10,Alameda County,5,ZEV,94539
2011.10,Riverside County,5,ZEV,92592
2011.10,Los Angeles County,5,ZEV,90069
2011.10,Santa Clara County,5,ZEV,95135
2011.10,Santa Clara County,5,ZEV,95124
2011.10,Alameda County,5,ZEV,94618
2011.10,Alameda County,5,ZEV,94587
2011.10,Santa Clara County,5,ZEV,94306
2011.10,Los Angeles County,5,ZEV,90603
2011.10,Los Angeles County,5,ZEV,90504
2011.10,Los Angeles County,5,ZEV,90403
2011.10,San Diego County,5,ZEV,92116
2011.10,El Dorado County,5,ZEV,95667
2011.10,Santa Clara County,5,ZEV,95126
2011.10,Santa Clara County,5,ZEV,95120
2011.10,Santa Clara County,5,ZEV,95070
2011.10,San Mateo County,5,ZEV,94027
2011.10,Alameda County,5,ZEV,94587
2011.10,Contra Costa County,5,ZEV,94547
2011.10,Los Angeles County,5,ZEV,91301
2011.10,Los Angeles County,5,ZEV,90505
2011.10,Los Angeles County,5,ZEV,90250
2011.10,Los Angeles County,5,ZEV,91364
2011.10,Los Angeles County,5,ZEV,90402
2011.10,Santa Barbara County,5,ZEV,93013
2011.10,San Diego County,5,ZEV,92064
2011.10,San Diego County,5,ZEV,92037
2011.10,San Diego County,5,ZEV,92024
2011.10,Santa Clara County,5,ZEV,95050
2011.10,Santa Clara County,5,ZEV,95136
2011.10,Santa Clara County,5,ZEV,95118
2011.10,Contra Costa County,5,ZEV,94582
2011.10,Los Angeles County,5,ZEV,90403
2011.10,Orange County,5,ZEV,92694
2011.10,Los Angeles County,5,ZEV,91423
2011.10,Los Angeles County,5,ZEV,90035
2011.10,Madera County,5,ZEV,93614
2011.10,San Diego County,5,ZEV,92117
2011.10,San Diego County,5,ZEV,92117
2011.10,San Diego County,5,ZEV,91978
2011.10,Imperial County,5,ZEV,92283
2011.10,Alameda County,5,ZEV,94703
2011.10,Alameda County,5,ZEV,94539
2011.10,Alameda County,5,ZEV,94539
2011.10,Orange County,5,ZEV,92708
2011.10,Orange County,5,ZEV,92620
2011.10,Fresno County,5,ZEV,93704
2011.10,San Diego County,5,ZEV,92128
2011.10,Sonoma County,5,ZEV,95425
2011.10,Kern County,5,ZEV,93505
2011.10,Santa Clara County,5,ZEV,95118
2011.10,Santa Clara County,5,ZEV,95008
2011.10,Marin County,5,ZEV,94945
2011.10,Los Angeles County,1,ZEV,90274
2011.10,Los Angeles County,1,ZEV,90016
2011.10,Orange County,5,ZEV,92620
2011.10,Los Angeles County,5,ZEV,90274
2011.10,San Diego County,5,ZEV,92129
2011.10,San Diego County,5,ZEV,91941
2011.10,Santa Clara County,5,ZEV,95070
2011.10,San Mateo County,5,ZEV,94404
2011.10,San Mateo County,5,ZEV,94061
2011.10,San Francisco County,5,ZEV,94110
2011.10,Alameda County,5,ZEV,94710
2011.10,Santa Clara County,5,ZEV,94303
2011.10,Los Angeles County,1,ZEV,91504
2011.10,Los Angeles County,1,ZEV,91504
2011.10,Los Angeles County,5,ZEV,90049
2011.10,Los Angeles County,5,ZEV,91205
2011.10,Sonoma County,5,ZEV,95409
2011.10,Sonoma County,5,ZEV,95404
2011.10,Los Angeles County,5,ZEV,91602
2011.10,San Diego County,5,ZEV,91911
2011.10,Placer County,5,ZEV,95746
2011.10,Sonoma County,5,ZEV,95472
2011.10,Santa Clara County,5,ZEV,95135
2011.10,Santa Clara County,5,ZEV,94305
2011.10,Santa Clara County,5,ZEV,94040
2011.10,Alameda County,5,ZEV,94609
2011.10,Alameda County,5,ZEV,94536
2011.10,Orange County,5,ZEV,92602
2011.10,Los Angeles County,5,ZEV,90405
2011.10,Los Angeles County,5,ZEV,90066
2011.10,Los Angeles County,5,ZEV,91406
2011.10,San Francisco County,5,ZEV,94112
2011.10,Ventura County,5,ZEV,93010
2011.10,Los Angeles County,5,ZEV,91741
2011.10,Los Angeles County,5,ZEV,91711
2011.10,Los Angeles County,5,ZEV,90402
2011.10,Los Angeles County,5,ZEV,90254
2011.10,Los Angeles County,5,ZEV,90232
2011.10,Los Angeles County,5,ZEV,90045
2011.10,Los Angeles County,5,ZEV,90004
2011.10,Sacramento County,5,ZEV,95818
2011.10,Sonoma County,5,ZEV,95472
2011.10,Santa Clara County,5,ZEV,95139
2011.10,Santa Clara County,5,ZEV,95014
2011.10,Santa Clara County,5,ZEV,95014
2011.10,Los Angeles County,5,ZEM,90004
2011.10,Orange County,5,ZEV,92691
2011.10,Los Angeles County,5,ZEV,90405
2011.10,Los Angeles County,5,ZEV,90232
2011.10,Placer County,5,ZEV,95678
2011.10,Santa Clara County,5,ZEV,94087
2011.10,Santa Clara County,5,ZEV,94024
2011.10,Marin County,5,ZEV,94941
2011.10,Los Angeles County,1,ZEV,91331
2011.10,Los Angeles County,1,ZEV,90746
2011.10,Los Angeles County,1,ZEV,90746
2011.10,Los Angeles County,1,ZEV,90746
2011.10,Los Angeles County,1,ZEV,90746
2011.10,Los Angeles County,1,ZEV,90746
2011.10,Los Angeles County,1,ZEV,90746
2011.10,Los Angeles County,1,ZEV,90746
2011.10,Los Angeles County,1,ZEV,90746
2011.10,Los Angeles County,1,ZEV,90746
2011.10,Los Angeles County,1,ZEV,90746
2011.10,Los Angeles County,1,ZEV,90746
2011.10,Los Angeles County,1,ZEV,90746
2011.10,Los Angeles County,1,ZEV,90746
2011.10,Los Angeles County,1,ZEV,90746
2011.10,Los Angeles County,1,ZEV,90746
2011.10,Los Angeles County,1,ZEV,90746
2011.10,Los Angeles County,5,ZEV,90803
2011.10,Los Angeles County,5,ZEV,90731
2011.10,San Diego County,5,ZEV,92128
2011.10,San Diego County,5,ZEV,92075
2011.10,Santa Clara County,5,ZEV,95138
2011.10,Santa Clara County,5,ZEV,95120
2011.10,San Mateo County,5,ZEV,94019
2011.10,Marin County,5,ZEV,94925
2011.10,Marin County,5,ZEV,94920
2011.10,Marin County,5,ZEV,94904
2011.10,Santa Clara County,5,ZEM,94041
2011.10,Orange County,5,ZEV,92617
2011.10,Los Angeles County,5,ZEV,90814
2011.10,Los Angeles County,5,ZEV,90265
2011.10,Marin County,5,ZEV,94925
2011.10,Marin County,5,ZEV,94903
2011.10,Contra Costa County,5,ZEV,94582
2011.10,Alameda County,5,ZEV,94501
2011.10,Ventura County,5,ZEV,93010
2011.10,Orange County,5,ZEV,92612
2011.10,Los Angeles County,5,ZEV,90803
2011.10,Los Angeles County,5,ZEV,90503
2011.10,Los Angeles County,5,ZEV,90266
2011.10,San Diego County,5,ZEV,92128
2011.10,Santa Clara County,5,ZEV,94087
2011.10,Contra Costa County,5,ZEV,94582
2011.10,Los Angeles County,5,ZEM,91020
2011.10,Los Angeles County,5,ZEM,90041
2011.10,San Bernardino County,5,ZEV,91739
2011.10,Riverside County,5,ZEV,92530
2011.10,Los Angeles County,5,ZEV,91423
2011.10,Los Angeles County,5,ZEV,90272
2011.10,Los Angeles County,5,ZEV,90064
2011.10,Los Angeles County,5,ZEV,91202
2011.10,San Diego County,5,ZEV,92131
2011.10,Santa Clara County,5,ZEV,95125
2011.10,Santa Clara County,5,ZEV,95123
2011.10,Santa Clara County,5,ZEV,95118
2011.10,Santa Clara County,5,ZEV,95035
2011.10,Santa Clara County,5,ZEV,94087
2011.10,Santa Clara County,5,ZEV,94024
2011.10,San Mateo County,5,ZEV,94010
2011.10,Santa Clara County,5,ZEV,94301
2011.10,Yolo County,5,ZEV,95616
2011.10,Los Angeles County,5,ZEV,91302
2011.10,Kern County,5,ZEV,93314
2011.10,San Diego County,5,ZEV,91913
2011.10,Sonoma County,5,ZEV,94952
2011.10,Santa Clara County,5,ZEV,95127
2011.10,Santa Clara County,5,ZEV,95125
2011.10,Santa Clara County,5,ZEV,95070
2011.10,Alameda County,5,ZEV,94577
2011.10,Orange County,5,ZEV,92823
2011.10,Los Angeles County,5,ZEV,90505
2011.10,Los Angeles County,5,ZEV,90245
2011.10,Los Angeles County,5,ZEV,90039
2011.10,San Diego County,5,ZEV,92065
2011.10,San Diego County,5,ZEV,92064
2011.10,San Diego County,5,ZEV,92028
2011.10,Santa Clara County,5,ZEV,95112
2011.10,Santa Clara County,5,ZEV,94040
2011.10,San Francisco County,5,ZEV,94114
2011.10,Alameda County,5,ZEV,94705
2011.11,Orange County,5,ZEV,92688
2011.11,Los Angeles County,5,ZEV,91364
2011.11,Sacramento County,5,ZEV,95758
2011.11,Sonoma County,5,ZEV,94951
2011.11,Santa Clara County,5,ZEV,95135
2011.11,Santa Clara County,5,ZEV,95124
2011.11,Santa Clara County,5,ZEV,95121
2011.11,Santa Clara County,5,ZEV,95014
2011.11,Santa Clara County,5,ZEV,94305
2011.11,San Mateo County,5,ZEV,94010
2011.11,Alameda County,5,ZEV,94707
2011.11,Alameda County,5,ZEV,94618
2011.11,Los Angeles County,5,ZEV,91790
2011.11,Los Angeles County,5,ZEV,90403
2011.11,San Diego County,5,ZEV,92119
2011.11,Santa Cruz County,5,ZEV,95066
2011.11,Santa Clara County,5,ZEV,95119
2011.11,Santa Clara County,5,ZEV,94040
2011.11,Los Angeles County,5,ZEV,91344
2011.11,San Diego County,5,ZEV,92128
2011.11,San Diego County,5,ZEV,92009
2011.11,Santa Clara County,5,ZEV,94305
2011.11,Santa Clara County,5,ZEV,94305
2011.11,San Mateo County,5,ZEV,94044
2011.11,Alameda County,5,ZEV,94501
2011.11,Ventura County,5,ZEV,93010
2011.11,Santa Clara County,5,ZEV,94306
2011.11,Alameda County,5,ZEV,94501
2011.11,Los Angeles County,5,ZEV,91602
2011.11,Sonoma County,5,ZEV,95404
2011.11,San Mateo County,5,ZEV,94044
2011.11,Alameda County,5,ZEV,94708
2011.11,Alameda County,5,ZEV,94579
2011.11,Los Angeles County,5,ZEV,90505
2011.11,Riverside County,5,ZEV,92203
2011.11,San Mateo County,5,ZEV,94065
